,구,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승하차인원,휴일여부
1241,송파구,2019-08-22,27.2,0.0,1.7,2호선,잠실(송파구청),180834,0
1242,송파구,2019-08-23,26.7,0.0,1.9,2호선,잠실(송파구청),186963,1
1243,송파구,2019-08-24,24.7,0.0,1.4,2호선,잠실(송파구청),163195,1
1244,송파구,2019-08-25,25.1,0.0,1.5,2호선,잠실(송파구청),119276,1
1245,송파구,2019-08-26,26.7,0.0,1.3,2호선,잠실(송파구청),171958,0
1246,송파구,2019-08-27,25.7,2.5,1.2,2호선,잠실(송파구청),172239,0
1247,송파구,2019-08-28,26.5,0.0,1.4,2호선,잠실(송파구청),177353,0
1248,송파구,2019-08-29,23.3,59.5,1.9,2호선,잠실(송파구청),171504,0
1249,송파구,2019-08-30,23.5,0.0,1.7,2호선,잠실(송파구청),185917,1
1250,송파구,2019-08-31,24.2,0.0,1.5,2호선,잠실(송파구청),168104,1
1251,송파구,2019-09-01,24.3,0.0,1.0,2호선,잠실(송파구청),118479,1
1252,송파구,2019-09-02,25.2,0.0,1.1,2호선,잠실(송파구청),165862,0
1253,송파구,2019-09-03,24.2,0.0,1.5,2호선,잠실(송파구청),173546,0
1254,송파구,2019-09-04,23.4,14.0,1.2,2호선,잠실(송파구청),165003,0
1255,송파구,2019-09-05,23.5,48.5,1.0,2호선,잠실(송파구청),167520,0
1256,송파구,2019-09-06,25.9,1.0,1.1,2호선,잠실(송파구청),181493,1
1257,송파구,2019-09-07,26.7,2.5,4.5,2호선,잠실(송파구청),111682,1
1258,송파구,2019-09-08,25.5,0.0,1.3,2호선,잠실(송파구청),114472,1
1259,송파구,2019-09-09,25.2,0.5,1.2,2호선,잠실(송파구청),164078,0
1260,송파구,2019-09-10,24.1,54.0,1.5,2호선,잠실(송파구청),167725,0
1261,송파구,2019-09-11,24.5,9.5,1.8,2호선,잠실(송파구청),172026,0
1262,송파구,2019-09-12,21.9,1.5,1.4,2호선,잠실(송파구청),90354,1
1263,송파구,2019-09-13,24.0,0.0,1.2,2호선,잠실(송파구청),91623,1
1264,송파구,2019-09-14,22.8,0.5,1.3,2호선,잠실(송파구청),120561,1
1265,송파구,2019-09-15,24.6,0.0,1.2,2호선,잠실(송파구청),107758,1
1266,송파구,2019-09-16,24.9,0.0,1.6,2호선,잠실(송파구청),164058,0
1267,송파구,2019-09-17,24.1,0.0,1.3,2호선,잠실(송파구청),170679,0
1268,송파구,2019-09-18,22.3,0.0,1.7,2호선,잠실(송파구청),171911,0
1269,송파구,2019-09-19,20.5,0.0,1.3,2호선,잠실(송파구청),177487,0
1270,송파구,2019-09-20,20.3,0.0,1.5,2호선,잠실(송파구청),191212,1
1271,송파구,2019-09-21,20.2,0.0,1.6,2호선,잠실(송파구청),173687,1
1272,송파구,2019-09-22,18.6,3.0,2.0,2호선,잠실(송파구청),110592,1
1273,송파구,2019-09-23,20.4,0.0,1.9,2호선,잠실(송파구청),169100,0
1274,송파구,2019-09-24,20.4,0.0,1.1,2호선,잠실(송파구청),178161,0
1275,송파구,2019-09-25,21.2,0.0,1.0,2호선,잠실(송파구청),178523,0
1276,송파구,2019-09-26,23.3,0.0,1.1,2호선,잠실(송파구청),176038,0
1277,송파구,2019-09-27,22.9,0.0,1.0,2호선,잠실(송파구청),191743,1
1278,송파구,2019-09-28,24.1,0.0,1.0,2호선,잠실(송파구청),182232,1
1279,송파구,2019-09-29,23.3,0.0,0.9,2호선,잠실(송파구청),128361,1
1280,송파구,2019-09-30,23.0,0.0,0.8,2호선,잠실(송파구청),168676,0
1281,송파구,2019-10-01,23.3,0.0,1.1,2호선,잠실(송파구청),172967,0
1282,송파구,2019-10-02,22.5,23.0,1.4,2호선,잠실(송파구청),185693,0
1283,송파구,2019-10-03,23.0,19.5,1.7,2호선,잠실(송파구청),146246,1
1284,송파구,2019-10-04,22.8,0.0,1.1,2호선,잠실(송파구청),218689,1
1285,송파구,2019-10-05,19.5,0.0,1.7,2호선,잠실(송파구청),183532,1
1286,송파구,2019-10-06,18.8,0.0,1.8,2호선,잠실(송파구청),128667,1
1287,송파구,2019-10-07,15.7,25.0,1.1,2호선,잠실(송파구청),156492,0
1288,송파구,2019-10-08,16.2,0.0,2.2,2호선,잠실(송파구청),190505,0
1289,송파구,2019-10-09,15.0,0.0,1.1,2호선,잠실(송파구청),149466,1
1290,송파구,2019-10-10,15.7,0.0,0.8,2호선,잠실(송파구청),176498,0
1291,송파구,2019-10-11,19.3,0.0,1.4,2호선,잠실(송파구청),194920,1
1292,송파구,2019-10-12,18.7,0.0,2.6,2호선,잠실(송파구청),187388,1
1293,송파구,2019-10-13,18.3,0.0,1.2,2호선,잠실(송파구청),129064,1
1294,송파구,2019-10-14,16.0,0.0,1.6,2호선,잠실(송파구청),168130,0
1295,송파구,2019-10-15,16.1,0.0,1.3,2호선,잠실(송파구청),178107,0
1296,송파구,2019-10-16,15.9,0.0,1.2,2호선,잠실(송파구청),175543,0
1297,송파구,2019-10-17,16.1,0.0,1.3,2호선,잠실(송파구청),180484,0
1298,송파구,2019-10-18,17.9,0.0,1.4,2호선,잠실(송파구청),202273,1
1299,송파구,2019-10-19,18.2,0.0,1.2,2호선,잠실(송파구청),184560,1
1300,송파구,2019-10-20,17.2,0.0,0.9,2호선,잠실(송파구청),132402,1
1301,송파구,2019-10-21,17.9,0.0,0.8,2호선,잠실(송파구청),169057,0
1302,송파구,2019-10-22,18.7,0.0,0.9,2호선,잠실(송파구청),176371,0
1303,송파구,2019-10-23,18.0,0.0,1.2,2호선,잠실(송파구청),176395,0
1304,송파구,2019-10-24,19.7,0.0,1.7,2호선,잠실(송파구청),180323,0
1305,송파구,2019-10-25,17.8,0.0,1.6,2호선,잠실(송파구청),205116,1
1306,송파구,2019-10-26,11.3,0.0,2.0,2호선,잠실(송파구청),212421,1
1307,송파구,2019-10-27,12.2,0.0,1.3,2호선,잠실(송파구청),150945,1
1308,송파구,2019-10-28,13.7,2.5,1.9,2호선,잠실(송파구청),177571,0
1309,송파구,2019-10-29,14.0,0.0,1.7,2호선,잠실(송파구청),186121,0
1310,송파구,2019-10-30,12.2,0.0,1.3,2호선,잠실(송파구청),184487,0
1311,송파구,2019-10-31,15.5,0.0,1.5,2호선,잠실(송파구청),184248,0
1312,송파구,2019-11-01,16.1,0.0,1.1,2호선,잠실(송파구청),196990,1
1313,송파구,2019-11-02,14.8,0.0,0.9,2호선,잠실(송파구청),191264,1
1314,송파구,2019-11-03,15.3,0.0,1.4,2호선,잠실(송파구청),140259,1
1315,송파구,2019-11-04,14.8,0.0,1.1,2호선,잠실(송파구청),168545,0
1316,송파구,2019-11-05,13.2,0.0,1.1,2호선,잠실(송파구청),172055,0
1317,송파구,2019-11-06,12.3,0.0,1.2,2호선,잠실(송파구청),179459,0
1318,송파구,2019-11-07,11.1,0.0,1.7,2호선,잠실(송파구청),179889,0
1319,송파구,2019-11-08,9.0,0.0,1.1,2호선,잠실(송파구청),196627,1
1320,송파구,2019-11-09,10.6,0.0,1.0,2호선,잠실(송파구청),190289,1
1321,송파구,2019-11-10,10.6,12.5,1.6,2호선,잠실(송파구청),130329,1
1322,송파구,2019-11-11,12.2,0.5,2.0,2호선,잠실(송파구청),170272,0
1323,송파구,2019-11-12,11.0,0.0,1.1,2호선,잠실(송파구청),177641,0
1324,송파구,2019-11-13,8.5,7.5,2.1,2호선,잠실(송파구청),174701,0
1325,송파구,2019-11-14,2.7,0.0,2.8,2호선,잠실(송파구청),183342,0
1326,송파구,2019-11-15,6.3,19.5,1.8,2호선,잠실(송파구청),184218,1
1327,송파구,2019-11-16,8.3,0.0,1.0,2호선,잠실(송파구청),176881,1
1328,송파구,2019-11-17,9.2,35.0,1.2,2호선,잠실(송파구청),122857,1
1329,송파구,2019-11-18,5.7,17.0,2.9,2호선,잠실(송파구청),167904,0
1330,송파구,2019-11-19,1.8,0.0,2.7,2호선,잠실(송파구청),174023,0
1331,송파구,2019-11-20,2.9,0.0,1.3,2호선,잠실(송파구청),174780,0
1332,송파구,2019-11-21,5.5,0.0,1.0,2호선,잠실(송파구청),177608,0
1333,송파구,2019-11-22,10.7,0.0,1.1,2호선,잠실(송파구청),191707,1
1334,송파구,2019-11-23,12.5,0.0,0.8,2호선,잠실(송파구청),176845,1
1335,송파구,2019-11-24,10.9,2.5,1.6,2호선,잠실(송파구청),125725,1
1336,송파구,2019-11-25,4.1,0.0,1.9,2호선,잠실(송파구청),171127,0
1337,송파구,2019-11-26,8.3,0.0,1.2,2호선,잠실(송파구청),177457,0
1338,송파구,2019-11-27,5.3,0.0,1.9,2호선,잠실(송파구청),188089,0
1339,송파구,2019-11-28,5.7,0.0,1.4,2호선,잠실(송파구청),184040,0
1340,송파구,2019-11-29,4.3,0.0,1.3,2호선,잠실(송파구청),198246,1
1341,송파구,2019-11-30,5.9,0.0,1.2,2호선,잠실(송파구청),177994,1
1342,송파구,2019-12-01,6.1,2.0,1.3,2호선,잠실(송파구청),115009,1
1343,송파구,2019-12-02,1.8,0.0,3.0,2호선,잠실(송파구청),174335,0
1344,송파구,2019-12-03,1.5,0.0,1.6,2호선,잠실(송파구청),174537,0
1345,송파구,2019-12-04,4.3,0.0,1.5,2호선,잠실(송파구청),175059,0
1346,송파구,2019-12-05,-2.6,0.0,2.6,2호선,잠실(송파구청),180653,0
1347,송파구,2019-12-06,-3.4,0.0,1.5,2호선,잠실(송파구청),188854,1
1348,송파구,2019-12-07,-1.1,0.0,1.3,2호선,잠실(송파구청),174697,1
1349,송파구,2019-12-08,0.7,0.0,0.9,2호선,잠실(송파구청),122848,1
1350,송파구,2019-12-09,4.3,0.0,1.5,2호선,잠실(송파구청),172506,0
1351,송파구,2019-12-10,9.2,1.5,1.2,2호선,잠실(송파구청),176568,0
1352,송파구,2019-12-11,7.4,0.0,2.7,2호선,잠실(송파구청),186757,0
1353,송파구,2019-12-12,1.2,0.0,2.3,2호선,잠실(송파구청),196033,0
1354,송파구,2019-12-13,3.3,0.0,1.7,2호선,잠실(송파구청),204349,1
1355,송파구,2019-12-14,4.4,0.5,2.0,2호선,잠실(송파구청),188838,1
1356,송파구,2019-12-15,6.5,0.0,0.9,2호선,잠실(송파구청),131319,1
1357,송파구,2019-12-16,9.0,0.0,0.8,2호선,잠실(송파구청),183120,0
1358,송파구,2019-12-17,8.9,9.5,1.8,2호선,잠실(송파구청),184975,0
1359,송파구,2019-12-18,2.7,0.0,1.8,2호선,잠실(송파구청),198426,0
1360,송파구,2019-12-19,1.5,0.0,1.7,2호선,잠실(송파구청),199761,0
1361,송파구,2019-12-20,0.8,0.0,1.7,2호선,잠실(송파구청),214778,1
1362,송파구,2019-12-21,0.4,0.0,1.5,2호선,잠실(송파구청),199136,1
1363,송파구,2019-12-22,5.1,0.0,1.1,2호선,잠실(송파구청),139035,1
1364,송파구,2019-12-23,4.7,1.5,1.2,2호선,잠실(송파구청),203494,0
1365,송파구,2019-12-24,2.5,0.0,1.1,2호선,잠실(송파구청),214410,0
1366,송파구,2019-12-25,3.2,0.0,1.1,2호선,잠실(송파구청),183862,1
1367,송파구,2019-12-26,3.2,0.5,2.0,2호선,잠실(송파구청),195222,0
1368,송파구,2019-12-27,0.2,0.0,2.0,2호선,잠실(송파구청),199905,1
1369,송파구,2019-12-28,2.4,0.0,1.3,2호선,잠실(송파구청),175578,1
1370,송파구,2019-12-29,4.6,0.5,0.9,2호선,잠실(송파구청),127592,1
1371,송파구,2019-12-30,3.7,0.0,2.0,2호선,잠실(송파구청),195111,0
1372,송파구,2019-12-31,-6.1,0.0,2.9,2호선,잠실(송파구청),210014,1
1373,송파구,2020-01-01,-1.5,0.0,1.4,2호선,잠실(송파구청),102224,1
1374,송파구,2020-01-02,2.4,0.0,1.2,2호선,잠실(송파구청),175260,0
1375,송파구,2020-01-03,2.1,0.0,1.3,2호선,잠실(송파구청),187827,1
1376,송파구,2020-01-04,2.9,0.0,1.5,2호선,잠실(송파구청),159312,1
1377,송파구,2020-01-05,2.9,0.0,0.9,2호선,잠실(송파구청),115465,1
1378,송파구,2020-01-06,3.7,0.0,1.4,2호선,잠실(송파구청),168637,0
1379,송파구,2020-01-07,6.8,47.0,1.3,2호선,잠실(송파구청),165633,0
1380,송파구,2020-01-08,3.8,4.0,1.9,2호선,잠실(송파구청),177621,0
1381,송파구,2020-01-09,0.8,0.0,2.0,2호선,잠실(송파구청),185804,0
1382,송파구,2020-01-10,1.3,0.0,1.4,2호선,잠실(송파구청),189449,1
1383,송파구,2020-01-11,1.4,0.0,1.5,2호선,잠실(송파구청),170788,1
1384,송파구,2020-01-12,0.4,0.0,1.9,2호선,잠실(송파구청),123684,1
1385,송파구,2020-01-13,-0.9,0.0,2.1,2호선,잠실(송파구청),175059,0
1386,송파구,2020-01-14,-0.5,0.0,1.4,2호선,잠실(송파구청),180707,0
1387,송파구,2020-01-15,-0.6,0.0,1.4,2호선,잠실(송파구청),182609,0
1388,송파구,2020-01-16,0.2,0.0,1.3,2호선,잠실(송파구청),183037,0
1389,송파구,2020-01-17,1.2,0.0,1.2,2호선,잠실(송파구청),191872,1
1390,송파구,2020-01-18,2.2,0.0,1.2,2호선,잠실(송파구청),171043,1
1391,송파구,2020-01-19,3.2,0.5,1.8,2호선,잠실(송파구청),119184,1
1392,송파구,2020-01-20,2.7,0.0,2.2,2호선,잠실(송파구청),177631,0
1393,송파구,2020-01-21,1.3,0.0,1.3,2호선,잠실(송파구청),179024,0
1394,송파구,2020-01-22,3.9,0.0,1.1,2호선,잠실(송파구청),179812,0
1395,송파구,2020-01-23,6.2,0.0,1.3,2호선,잠실(송파구청),170267,0
1396,송파구,2020-01-24,5.1,0.0,1.1,2호선,잠실(송파구청),81368,1
1397,송파구,2020-01-25,6.1,0.0,0.9,2호선,잠실(송파구청),71819,1
1398,송파구,2020-01-26,7.0,0.0,1.5,2호선,잠실(송파구청),99665,1
1399,송파구,2020-01-27,7.1,0.0,2.4,2호선,잠실(송파구청),102836,1
1400,송파구,2020-01-28,8.3,0.0,1.7,2호선,잠실(송파구청),149504,0
1401,송파구,2020-01-29,7.2,0.0,1.3,2호선,잠실(송파구청),155613,0
1402,송파구,2020-01-30,6.6,0.0,1.3,2호선,잠실(송파구청),158908,0
1403,송파구,2020-01-31,5.1,0.0,1.3,2호선,잠실(송파구청),159155,1
1404,송파구,2020-02-01,4.2,0.0,1.4,2호선,잠실(송파구청),113100,1
1405,송파구,2020-02-02,3.6,0.0,1.3,2호선,잠실(송파구청),80734,1
1406,송파구,2020-02-03,0.9,0.0,2.5,2호선,잠실(송파구청),142767,0
1407,송파구,2020-02-04,0.3,0.0,2.0,2호선,잠실(송파구청),145669,0
1408,송파구,2020-02-05,-6.6,0.0,2.8,2호선,잠실(송파구청),144742,0
1409,송파구,2020-02-06,-4.3,0.0,1.6,2호선,잠실(송파구청),140614,0
1410,송파구,2020-02-07,0.0,0.0,1.4,2호선,잠실(송파구청),145388,1
1411,송파구,2020-02-08,1.1,0.0,2.7,2호선,잠실(송파구청),104440,1
1412,송파구,2020-02-09,1.1,0.0,1.4,2호선,잠실(송파구청),77650,1
1413,송파구,2020-02-10,5.4,0.0,1.2,2호선,잠실(송파구청),137478,0
1414,송파구,2020-02-11,7.8,0.0,0.8,2호선,잠실(송파구청),151135,0
1415,송파구,2020-02-12,7.9,6.5,0.8,2호선,잠실(송파구청),143685,0
1416,송파구,2020-02-13,7.7,0.0,1.0,2호선,잠실(송파구청),156037,0
1417,송파구,2020-02-14,9.4,0.0,0.8,2호선,잠실(송파구청),167187,1
1418,송파구,2020-02-15,10.6,1.5,1.1,2호선,잠실(송파구청),131179,1
1419,송파구,2020-02-16,-0.1,9.5,2.2,2호선,잠실(송파구청),91717,1
1420,송파구,2020-02-17,-4.8,0.5,3.0,2호선,잠실(송파구청),148321,0
1421,송파구,2020-02-18,-2.1,0.0,2.0,2호선,잠실(송파구청),153685,0
1422,송파구,2020-02-19,2.3,0.0,1.0,2호선,잠실(송파구청),157672,0
1423,송파구,2020-02-20,5.8,0.0,1.1,2호선,잠실(송파구청),154403,0
1424,송파구,2020-02-21,7.7,2.5,1.3,2호선,잠실(송파구청),148378,1
1425,송파구,2020-02-22,5.4,2.5,2.7,2호선,잠실(송파구청),98884,1
1426,송파구,2020-02-23,4.3,0.0,1.6,2호선,잠실(송파구청),67981,1
1427,송파구,2020-02-24,8.0,0.0,1.2,2호선,잠실(송파구청),117588,0
1428,송파구,2020-02-25,7.1,16.5,1.7,2호선,잠실(송파구청),108267,0
1429,송파구,2020-02-26,7.7,0.0,1.7,2호선,잠실(송파구청),108702,0
1430,송파구,2020-02-27,7.5,0.0,1.4,2호선,잠실(송파구청),104698,0
1431,송파구,2020-02-28,5.3,2.0,1.1,2호선,잠실(송파구청),101347,1
1432,송파구,2020-02-29,8.5,0.0,1.1,2호선,잠실(송파구청),64738,1
1433,송파구,2020-03-01,6.9,0.0,1.2,2호선,잠실(송파구청),44603,1
1434,송파구,2020-03-02,4.7,0.0,2.1,2호선,잠실(송파구청),94017,0
1435,송파구,2020-03-03,6.2,0.0,1.2,2호선,잠실(송파구청),99202,0
1436,송파구,2020-03-04,3.1,0.0,2.6,2호선,잠실(송파구청),100463,0
1437,송파구,2020-03-05,2.7,0.0,1.9,2호선,잠실(송파구청),101913,0
1438,송파구,2020-03-06,5.0,0.0,1.1,2호선,잠실(송파구청),105641,1
1439,송파구,2020-03-07,8.2,0.0,0.7,2호선,잠실(송파구청),70389,1
1440,송파구,2020-03-08,10.3,0.0,0.7,2호선,잠실(송파구청),52723,1
1441,송파구,2020-03-09,12.0,0.0,0.7,2호선,잠실(송파구청),106031,0
1442,송파구,2020-03-10,7.8,10.5,2.1,2호선,잠실(송파구청),100917,0
1443,송파구,2020-03-11,4.6,0.0,2.6,2호선,잠실(송파구청),109373,0
1444,송파구,2020-03-12,7.9,0.0,1.6,2호선,잠실(송파구청),107413,0
1445,송파구,2020-03-13,6.2,0.0,2.3,2호선,잠실(송파구청),110244,1
1446,송파구,2020-03-14,5.0,0.0,2.0,2호선,잠실(송파구청),77808,1
1447,송파구,2020-03-15,5.1,0.0,3.0,2호선,잠실(송파구청),53474,1
1448,송파구,2020-03-16,4.6,0.0,1.6,2호선,잠실(송파구청),103546,0
1449,송파구,2020-03-17,7.5,0.0,1.6,2호선,잠실(송파구청),105560,0
1450,송파구,2020-03-18,11.3,0.0,1.4,2호선,잠실(송파구청),111438,0
1451,송파구,2020-03-19,10.0,0.0,3.3,2호선,잠실(송파구청),103523,0
1452,송파구,2020-03-20,10.1,0.0,1.7,2호선,잠실(송파구청),115709,1
1453,송파구,2020-03-21,13.6,0.0,1.4,2호선,잠실(송파구청),79034,1
1454,송파구,2020-03-22,12.0,0.0,2.1,2호선,잠실(송파구청),58131,1
1455,송파구,2020-03-23,12.1,0.0,1.2,2호선,잠실(송파구청),105704,0
1456,송파구,2020-03-24,12.3,0.0,1.1,2호선,잠실(송파구청),108875,0
1457,송파구,2020-03-25,13.6,0.0,1.2,2호선,잠실(송파구청),112698,0
1458,송파구,2020-03-26,15.2,1.0,0.8,2호선,잠실(송파구청),106743,0
1459,송파구,2020-03-27,13.0,5.5,2.1,2호선,잠실(송파구청),115295,1
1460,송파구,2020-03-28,8.8,0.0,2.4,2호선,잠실(송파구청),78613,1
1461,송파구,2020-03-29,10.0,0.0,1.2,2호선,잠실(송파구청),56121,1
1462,송파구,2020-03-30,11.5,0.0,1.1,2호선,잠실(송파구청),106764,0
1463,송파구,2020-03-31,12.9,0.0,1.2,2호선,잠실(송파구청),109244,0
1464,송파구,2020-04-01,12.1,0.0,1.9,2호선,잠실(송파구청),108617,0
1465,송파구,2020-04-02,10.4,0.0,1.3,2호선,잠실(송파구청),108850,0
1466,송파구,2020-04-03,10.7,0.0,1.6,2호선,잠실(송파구청),115266,1
1467,송파구,2020-04-04,9.9,0.0,2.6,2호선,잠실(송파구청),76618,1
1468,송파구,2020-04-05,8.4,0.0,1.7,2호선,잠실(송파구청),53861,1
1469,송파구,2020-04-06,10.0,0.0,1.6,2호선,잠실(송파구청),106909,0
1470,송파구,2020-04-07,11.5,0.0,1.5,2호선,잠실(송파구청),109197,0
1471,송파구,2020-04-08,10.4,0.0,2.8,2호선,잠실(송파구청),110528,0
1472,송파구,2020-04-09,10.0,0.0,1.8,2호선,잠실(송파구청),110716,0
1473,송파구,2020-04-10,11.4,0.0,1.4,2호선,잠실(송파구청),116697,1
1474,송파구,2020-04-11,10.2,0.0,1.7,2호선,잠실(송파구청),78322,1
1475,송파구,2020-04-12,10.5,0.0,2.3,2호선,잠실(송파구청),54938,1
1476,송파구,2020-04-13,12.7,0.0,1.7,2호선,잠실(송파구청),110590,0
1477,송파구,2020-04-14,13.7,0.0,1.6,2호선,잠실(송파구청),116518,0
1478,송파구,2020-04-15,14.6,0.0,1.2,2호선,잠실(송파구청),66002,1
1479,송파구,2020-04-16,17.2,0.0,1.0,2호선,잠실(송파구청),112353,0
1480,송파구,2020-04-17,13.2,9.5,1.8,2호선,잠실(송파구청),114338,1
1481,송파구,2020-04-18,14.6,0.0,1.5,2호선,잠실(송파구청),86636,1
1482,송파구,2020-04-19,13.1,9.0,1.1,2호선,잠실(송파구청),55963,1
1483,송파구,2020-04-20,11.1,0.0,2.0,2호선,잠실(송파구청),111580,0
1484,송파구,2020-04-21,8.7,0.0,2.7,2호선,잠실(송파구청),118265,0
1485,송파구,2020-04-22,6.9,0.0,3.4,2호선,잠실(송파구청),117723,0
1486,송파구,2020-04-23,9.0,0.0,2.7,2호선,잠실(송파구청),119795,0
1487,송파구,2020-04-24,11.2,0.0,2.1,2호선,잠실(송파구청),128176,1
1488,송파구,2020-04-25,14.2,0.0,2.6,2호선,잠실(송파구청),94197,1
1489,송파구,2020-04-26,13.7,0.0,1.9,2호선,잠실(송파구청),68197,1
1490,송파구,2020-04-27,13.5,0.0,1.7,2호선,잠실(송파구청),118391,0
1491,송파구,2020-04-28,14.9,0.0,1.8,2호선,잠실(송파구청),123695,0
1492,송파구,2020-04-29,16.0,0.0,1.9,2호선,잠실(송파구청),129824,0
1493,송파구,2020-04-30,18.1,0.0,1.8,2호선,잠실(송파구청),84891,1
1494,송파구,2020-05-01,21.2,0.0,1.6,2호선,잠실(송파구청),90268,1
1495,송파구,2020-05-02,21.0,0.0,1.6,2호선,잠실(송파구청),88738,1
1496,송파구,2020-05-03,22.3,0.0,1.3,2호선,잠실(송파구청),70027,1
1497,송파구,2020-05-04,21.2,0.0,1.6,2호선,잠실(송파구청),110577,0
1498,송파구,2020-05-05,17.0,0.0,1.3,2호선,잠실(송파구청),78400,1
1499,송파구,2020-05-06,20.4,0.0,1.2,2호선,잠실(송파구청),131178,0
1500,송파구,2020-05-07,21.5,0.0,1.7,2호선,잠실(송파구청),133716,0
1501,송파구,2020-05-08,20.5,1.5,1.8,2호선,잠실(송파구청),137135,1
1502,송파구,2020-05-09,15.2,25.5,1.8,2호선,잠실(송파구청),93395,1
1503,송파구,2020-05-10,15.0,0.0,1.4,2호선,잠실(송파구청),73129,1
1504,송파구,2020-05-11,17.5,2.0,1.8,2호선,잠실(송파구청),124071,0
1505,송파구,2020-05-12,15.5,1.0,2.1,2호선,잠실(송파구청),124730,0
1506,송파구,2020-05-13,17.4,0.0,1.9,2호선,잠실(송파구청),127431,0
1507,송파구,2020-05-14,20.2,0.0,1.3,2호선,잠실(송파구청),125415,0
1508,송파구,2020-05-15,16.9,9.5,1.4,2호선,잠실(송파구청),125715,1
1509,송파구,2020-05-16,17.5,0.5,1.0,2호선,잠실(송파구청),92999,1
1510,송파구,2020-05-17,20.4,0.0,1.4,2호선,잠실(송파구청),69996,1
1511,송파구,2020-05-18,20.2,28.5,2.0,2호선,잠실(송파구청),115398,0
1512,마포구,2019-01-01,-4.7,0.0,3.0,2호선,홍대입구,132123,1
