구,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승차총승객수,하차총승객수
중구,2019-07-12,22.9,0,0.6,4호선,명동,38332,41350
중구,2019-07-13,23.6,0,0.4,4호선,명동,36502,42403
중구,2019-07-14,25.2,0,0.8,4호선,명동,33161,37343
중구,2019-07-15,22.3,2,1.5,4호선,명동,36613,38387
중구,2019-07-16,23.6,8,1.3,4호선,명동,36170,39066
중구,2019-07-17,25.1,0,1,4호선,명동,35534,38514
중구,2019-07-18,26.6,0,0.6,4호선,명동,35901,39084
중구,2019-07-19,27.4,0,1.7,4호선,명동,37518,41357
중구,2019-07-20,26.5,0.5,3.2,4호선,명동,32484,37100
중구,2019-07-21,23.7,3.5,1.3,4호선,명동,28632,31563
중구,2019-07-22,26.4,0,0.4,4호선,명동,36379,39249
중구,2019-07-23,27.2,0,0.3,4호선,명동,35768,38405
중구,2019-07-24,25.3,1.5,0.2,4호선,명동,34570,37298
중구,2019-07-25,25.5,4,0.4,4호선,명동,33905,36878
중구,2019-07-26,24.3,62,0.8,4호선,명동,33300,36081
중구,2019-07-27,27.5,1,0.8,4호선,명동,32522,36476
중구,2019-07-28,24.8,21.5,0.5,4호선,명동,26525,29207
중구,2019-07-29,26.5,3.5,0.5,4호선,명동,37061,40103
중구,2019-07-30,27,0,0.5,4호선,명동,35823,38488
중구,2019-07-31,24.6,69.5,0.6,4호선,명동,33526,36217
중구,2019-08-01,25.5,33,0.9,4호선,명동,37314,40362
중구,2019-08-02,28,0,0.9,4호선,명동,38025,41133
중구,2019-08-03,29.1,1,1.5,4호선,명동,31936,35882
중구,2019-08-04,28.2,41,1.8,4호선,명동,27204,29845
중구,2019-08-05,30.4,0,1.9,4호선,명동,34637,37512
중구,2019-08-06,30.2,0,2.8,4호선,명동,34509,37151
중구,2019-08-07,25.9,7,1.4,4호선,명동,34631,37794
중구,2019-08-08,28.5,0,0.8,4호선,명동,35978,38949
중구,2019-08-09,28.9,0,0.9,4호선,명동,36920,39720
중구,2019-08-10,29.8,0,2.5,4호선,명동,31808,35710
중구,2019-08-11,28.3,5.5,3.6,4호선,명동,29694,32523
중구,2019-08-12,25.2,47.5,1.9,4호선,명동,35379,37757
중구,2019-08-13,28.4,2,1.5,4호선,명동,38571,41408
중구,2019-08-14,29.3,0,2.4,4호선,명동,38116,40590
중구,2019-08-15,24.2,11,2.9,4호선,명동,29518,33316
중구,2019-08-16,25,0,0.7,4호선,명동,37132,40346
중구,2019-08-17,24.8,0,0.7,4호선,명동,32540,37157
중구,2019-08-18,25.1,0,0.7,4호선,명동,28578,31158
중구,2019-08-19,25.7,0,1.8,4호선,명동,35353,38244
중구,2019-08-20,26.6,0,2,4호선,명동,36755,39378
중구,2019-08-21,25.9,1,1.6,4호선,명동,37105,39645
중구,2019-08-22,25.7,0,1.5,4호선,명동,38120,41166
중구,2019-08-23,25,0,1.6,4호선,명동,39334,42207
중구,2019-08-24,23.5,0,0.8,4호선,명동,36230,40632
중구,2019-08-25,23.5,0,1,4호선,명동,31155,34825
중구,2019-08-26,25.2,0,1.1,4호선,명동,41360,44250
중구,2019-08-27,24.1,8.5,1,4호선,명동,42198,45545
중구,2019-08-28,24.9,0,0.7,4호선,명동,42441,45420
중구,2019-08-29,23,19.5,0.5,4호선,명동,40389,43304
중구,2019-08-30,22,0,1,4호선,명동,41342,45036
중구,2019-08-31,22.4,0,1.1,4호선,명동,38390,43450
중구,2019-09-01,23,0,1.4,4호선,명동,31634,34058
중구,2019-09-02,24,0,1.6,4호선,명동,39918,43050
중구,2019-09-03,22.3,0,2.4,4호선,명동,40557,42966
중구,2019-09-04,21.1,11,3.2,4호선,명동,38622,41258
중구,2019-09-05,21.5,26.5,2.9,4호선,명동,37911,40302
중구,2019-09-06,24,1,3,4호선,명동,40046,43189
중구,2019-09-07,24.4,2,3.4,4호선,명동,23590,26024
중구,2019-09-08,23.8,0,0.7,4호선,명동,30186,32951
중구,2019-09-09,23.7,0,1.7,4호선,명동,37123,39021
중구,2019-09-10,22.3,41,3.4,4호선,명동,35411,36829
중구,2019-09-11,22.7,4.5,3.8,4호선,명동,36917,39541
중구,2019-09-12,19.5,3,2.6,4호선,명동,27139,31023
중구,2019-09-13,22.2,0,1.7,4호선,명동,33613,38095
중구,2019-09-14,21.1,0.5,0.7,4호선,명동,34729,38200
중구,2019-09-15,23,0,2.2,4호선,명동,29177,31449
중구,2019-09-16,23.6,0,2.8,4호선,명동,36142,37656
중구,2019-09-17,22.7,0,2.7,4호선,명동,37192,40058
중구,2019-09-18,20,0,2.5,4호선,명동,39352,41910
중구,2019-09-19,20,0,2.65,4호선,명동,39594,42256
중구,2019-09-20,18.5,0,2.8,4호선,명동,42480,45666
중구,2019-09-21,18.2,0,2.9,4호선,명동,39637,45418
중구,2019-09-22,17,0,4.8,4호선,명동,30169,33339
중구,2019-09-23,18.7,0,2.5,4호선,명동,41148,43018
중구,2019-09-24,18.9,0,1.3,4호선,명동,41017,43201
중구,2019-09-25,20.1,0,1.4,4호선,명동,39945,42334
중구,2019-09-26,21.6,0,2.2,4호선,명동,40404,42671
중구,2019-09-27,21.8,0,2.4,4호선,명동,41627,44565
중구,2019-09-28,22.8,0,1.9,4호선,명동,39355,44703
중구,2019-09-29,22,0,1.1,4호선,명동,31697,34693
중구,2019-09-30,21.8,0,1.3,4호선,명동,37144,39568
중구,2019-10-01,21.8,0,2,4호선,명동,37984,40747
중구,2019-10-02,20.4,7.5,3.2,4호선,명동,37849,41153
중구,2019-10-03,23.5,0,2.3,4호선,명동,39362,43115
중구,2019-10-04,21.5,0,1.4,4호선,명동,44151,48058
중구,2019-10-05,18.2,0,1.7,4호선,명동,40964,46502
중구,2019-10-06,18,0,1.6,4호선,명동,32126,35074
중구,2019-10-07,15.5,9,1.5,4호선,명동,35314,37316
중구,2019-10-08,15.5,0,1.4,4호선,명동,40269,42436
중구,2019-10-09,14,0,1.3,4호선,명동,35465,38456
중구,2019-10-10,14.2,0,1.7,4호선,명동,39345,41731
중구,2019-10-11,17.9,0,2.7,4호선,명동,41826,44874
중구,2019-10-12,16.1,0,4.5,4호선,명동,38631,43913
중구,2019-10-13,16,0,2,4호선,명동,33056,35992
중구,2019-10-14,13.7,0,1.8,4호선,명동,39996,41832
중구,2019-10-15,13.8,0,1.9,4호선,명동,40192,42584
중구,2019-10-16,13.8,0,1.9,4호선,명동,39519,41904
중구,2019-10-17,14.4,0,2.3,4호선,명동,40866,43553
중구,2019-10-18,15.7,0,3.1,4호선,명동,43556,46665
중구,2019-10-19,16,0,1.9,4호선,명동,42552,48480
중구,2019-10-20,15.4,0,1.2,4호선,명동,35802,39209
중구,2019-10-21,16.8,0,2.1,4호선,명동,42467,45187
중구,2019-10-22,16.9,0,2.5,4호선,명동,41259,43718
중구,2019-10-23,15.9,0,2.8,4호선,명동,41704,43881
중구,2019-10-24,17,0,3.5,4호선,명동,43162,45247
중구,2019-10-25,15.7,0,2,4호선,명동,47634,51425
중구,2019-10-26,8.6,0,1.8,4호선,명동,45815,50737
중구,2019-10-27,10.7,0,1.2,4호선,명동,39156,42649
중구,2019-10-28,12,2,1.1,4호선,명동,45851,47241
중구,2019-10-29,11.5,0.5,1.7,4호선,명동,43108,45303
중구,2019-10-30,10.9,0,1,4호선,명동,44130,46603
중구,2019-10-31,13.9,0,0.9,4호선,명동,40081,42856
중구,2019-11-01,14.6,0,1.1,4호선,명동,42863,46540
중구,2019-11-02,13.5,0,1.5,4호선,명동,42706,47745
중구,2019-11-03,15.5,0,2.1,4호선,명동,35617,38698
중구,2019-11-04,14.5,0,2.1,4호선,명동,42320,44262
중구,2019-11-05,12.9,0,0.8,4호선,명동,41141,43092
중구,2019-11-06,10.2,0,1,4호선,명동,40324,42969
중구,2019-11-07,8.6,0,2.3,4호선,명동,41405,43223
중구,2019-11-08,7.4,0,1.4,4호선,명동,43183,45795
중구,2019-11-09,9.9,0,0.9,4호선,명동,41629,47282
중구,2019-11-10,8.4,11.5,1.7,4호선,명동,34173,36517
중구,2019-11-11,10.7,1.5,2,4호선,명동,40982,42388
중구,2019-11-12,9.7,0,1.2,4호선,명동,39235,41316
중구,2019-11-13,7.4,7,2.8,4호선,명동,37463,39761
중구,2019-11-14,1.1,0,2.6,4호선,명동,40614,42803
중구,2019-11-15,4.6,15,2.5,4호선,명동,40796,43519
중구,2019-11-16,6.1,0,2.8,4호선,명동,41697,47508
중구,2019-11-17,7.8,0.5,4.9,4호선,명동,29218,31279
중구,2019-11-18,4.7,14,3.7,4호선,명동,40613,42457
중구,2019-11-19,-0.1,0,3.2,4호선,명동,39878,42242
중구,2019-11-20,1.1,0,1.4,4호선,명동,39866,42018
중구,2019-11-21,3.7,0,2.9,4호선,명동,39936,42650
중구,2019-11-22,9.6,0,3.6,4호선,명동,42395,45247
중구,2019-11-23,11.9,0,2.8,4호선,명동,40430,45730
중구,2019-11-24,10.2,2.5,3,4호선,명동,30447,32590
중구,2019-11-25,3.5,0,2.4,4호선,명동,39786,41962
중구,2019-11-26,7.5,0,3.1,4호선,명동,39564,42061
중구,2019-11-27,2.2,0,2.3,4호선,명동,40728,42693
중구,2019-11-28,3.2,0,2,4호선,명동,41020,43452
중구,2019-11-29,1.6,0,1.8,4호선,명동,44948,48199
중구,2019-11-30,3.7,0,2.3,4호선,명동,40445,45566
중구,2019-12-01,3.3,2.5,1.5,4호선,명동,28857,30340
중구,2019-12-02,-1.1,0,3.5,4호선,명동,38989,40666
중구,2019-12-03,0,0,1.1,4호선,명동,38575,40197
중구,2019-12-04,1.6,0,1.9,4호선,명동,39048,40914
중구,2019-12-05,-5.6,0,3.3,4호선,명동,39804,42593
중구,2019-12-06,-6.3,0,1.4,4호선,명동,41952,44831
중구,2019-12-07,-3,0,1.7,4호선,명동,40354,45380
중구,2019-12-08,-1.3,0,1.6,4호선,명동,33421,36126
중구,2019-12-09,2,0,2.8,4호선,명동,38036,39856
중구,2019-12-10,7.9,2,0.6,4호선,명동,37752,40213
중구,2019-12-11,5.2,0,3.1,4호선,명동,39523,41342
중구,2019-12-12,-1.8,0,2.6,4호선,명동,40801,43170
중구,2019-12-13,1.3,0.5,1.5,4호선,명동,42124,45070
중구,2019-12-14,1.6,0,2.6,4호선,명동,41635,47477
중구,2019-12-15,4.7,0,3.1,4호선,명동,33627,36647
중구,2019-12-16,7.1,0,3,4호선,명동,37902,40524
중구,2019-12-17,6.5,9.5,2.1,4호선,명동,37114,39378
중구,2019-12-18,-0.4,0,2.3,4호선,명동,39645,41845
중구,2019-12-19,-1.8,0,2.1,4호선,명동,40803,43187
중구,2019-12-20,-2.3,0,2.1,4호선,명동,43488,46596
중구,2019-12-21,-1.5,0,1.7,4호선,명동,44201,50450
중구,2019-12-22,2.9,0,1.9,4호선,명동,37324,41481
중구,2019-12-23,2.2,3,1.8,4호선,명동,42629,46010
중구,2019-12-24,0.1,0,1.5,4호선,명동,52195,61641
중구,2019-12-25,1.6,0,1.7,4호선,명동,52845,65661
중구,2019-12-26,0.6,0.5,2.7,4호선,명동,43112,46128
중구,2019-12-27,-2.4,0,2.2,4호선,명동,44908,47844
중구,2019-12-28,0.3,0,2,4호선,명동,42237,48652
중구,2019-12-29,2.3,1,3.7,4호선,명동,37451,40895
중구,2019-12-30,1.3,0.5,3.3,4호선,명동,44714,47807
중구,2019-12-31,-9.3,0,3.5,4호선,명동,43612,47650
중구,2020-01-01,-3.7,0,1.1,4호선,명동,33575,35869
중구,2020-01-02,-0.1,0,1.7,4호선,명동,38792,41037
중구,2020-01-03,-0.5,0,2,4호선,명동,38821,41290
중구,2020-01-04,1.1,0,1.6,4호선,명동,34847,38919
중구,2020-01-05,1.2,0,0.9,4호선,명동,28472,31111
중구,2020-01-06,1.6,0,4.4,4호선,명동,33877,36301
중구,2020-01-07,4.8,16,6.2,4호선,명동,31482,33616
중구,2020-01-08,1.2,8,2.5,4호선,명동,34726,36702
중구,2020-01-09,-2.1,0,2.1,4호선,명동,34426,37557
중구,2020-01-10,-1.2,0,1.6,4호선,명동,35429,38048
중구,2020-01-11,-0.8,0,1.5,4호선,명동,35367,40310
중구,2020-01-12,-2.1,0,2,4호선,명동,31735,33853
중구,2020-01-13,-3.8,0,2.3,4호선,명동,36122,37595
중구,2020-01-14,-3,0,1.8,4호선,명동,35014,37067
중구,2020-01-15,-3.1,0,1.8,4호선,명동,34863,37378
중구,2020-01-16,-2.1,0,1.3,4호선,명동,36203,38533
중구,2020-01-17,-1,0,1.6,4호선,명동,37205,39767
중구,2020-01-18,-0.3,0,1.5,4호선,명동,35140,39482
중구,2020-01-19,1.2,0.5,2.3,4호선,명동,29043,31026
중구,2020-01-20,-0.2,0,3,4호선,명동,35464,37391
중구,2020-01-21,-1.3,0,1.4,4호선,명동,34040,35953
중구,2020-01-22,2,0,2.5,4호선,명동,32120,33801
중구,2020-01-23,4,0,2.2,4호선,명동,30844,33340
중구,2020-01-24,2.5,0,1.6,4호선,명동,23974,26759
중구,2020-01-25,4.2,0,2,4호선,명동,26850,29499
중구,2020-01-26,4.6,0,3.7,4호선,명동,29940,31977
중구,2020-01-27,4.5,0,4.8,4호선,명동,23179,24879
중구,2020-01-28,5.8,0,3.5,4호선,명동,29329,31266
중구,2020-01-29,5,0,2.7,4호선,명동,29851,32380
중구,2020-01-30,4.6,0,2.7,4호선,명동,30381,32556
중구,2020-01-31,2.8,0,1.9,4호선,명동,29907,31808
중구,2020-02-01,1.8,0,1.5,4호선,명동,22305,24086
중구,2020-02-02,1.1,0,1.3,4호선,명동,19482,20612
중구,2020-02-03,-1.9,0,3,4호선,명동,28718,30673
중구,2020-02-04,-2.5,0,2.3,4호선,명동,28735,30304
중구,2020-02-05,-9.5,0,3.4,4호선,명동,28101,29145
중구,2020-02-06,-6.9,0,1.4,4호선,명동,26931,28801
중구,2020-02-07,-2.6,0,1.3,4호선,명동,27383,28727
중구,2020-02-08,-1.3,0,3.3,4호선,명동,20892,22716
중구,2020-02-09,-0.7,0,1.4,4호선,명동,19282,20286
중구,2020-02-10,3.7,0,1.6,4호선,명동,28061,29521
중구,2020-02-11,6.4,0,2.1,4호선,명동,27491,29001
중구,2020-02-12,6,6.5,3.3,4호선,명동,25976,27653
중구,2020-02-13,5.8,0,1.4,4호선,명동,27296,29051
중구,2020-02-14,8,0,1.2,4호선,명동,28337,29900
중구,2020-02-15,8.5,2,3.5,4호선,명동,21928,23865
중구,2020-02-16,-2.9,7.5,3.4,4호선,명동,18119,19524
중구,2020-02-17,-7.4,0,3.5,4호선,명동,27163,29140
중구,2020-02-18,-4.9,0,2.6,4호선,명동,27934,29755
중구,2020-02-19,0.3,0,1.4,4호선,명동,27852,29380
중구,2020-02-20,4,0,2,4호선,명동,26536,28023
중구,2020-02-21,5.9,5,1.9,4호선,명동,25691,27051
중구,2020-02-22,2.6,2.5,4.1,4호선,명동,18542,20647
중구,2020-02-23,2,0,1.7,4호선,명동,15297,16392
중구,2020-02-24,6,0,1.4,4호선,명동,22653,23584
중구,2020-02-25,5.1,8,4.6,4호선,명동,20339,21367
중구,2020-02-26,5.4,0,2.8,4호선,명동,19565,20527
중구,2020-02-27,5.1,0,2.4,4호선,명동,18377,19163
중구,2020-02-28,3.3,3,1,4호선,명동,16115,16850
중구,2020-02-29,6.5,0.5,1.5,4호선,명동,9255,9966
중구,2020-03-01,5.1,0,1.5,4호선,명동,6157,6485
중구,2020-03-02,2.5,0,2.4,4호선,명동,15154,15760
중구,2020-03-03,4,0,2.1,4호선,명동,14576,15308
중구,2020-03-04,0.9,0,3.5,4호선,명동,14049,14555
중구,2020-03-05,0.5,0,2.2,4호선,명동,14207,14881
중구,2020-03-06,3.3,0,1.3,4호선,명동,14122,14861
중구,2020-03-07,6.3,0,2.6,4호선,명동,8145,8773
중구,2020-03-08,9.1,0,1.7,4호선,명동,5851,6399
중구,2020-03-09,10.4,0,1.5,4호선,명동,14057,14643
중구,2020-03-10,5.1,12,3.1,4호선,명동,13287,13887
중구,2020-03-11,2.4,0,3.1,4호선,명동,13851,14260
중구,2020-03-12,6.4,0,1.6,4호선,명동,13532,14066
중구,2020-03-13,3.7,0.5,3,4호선,명동,13611,13919
중구,2020-03-14,3.1,0,2.4,4호선,명동,8000,8794
중구,2020-03-15,2.7,0,4.4,4호선,명동,5339,5685
중구,2020-03-16,3.2,0,1.8,4호선,명동,13727,14022
중구,2020-03-17,5.8,0,1.2,4호선,명동,13596,14061
중구,2020-03-18,10.2,0,1.2,4호선,명동,13775,14313
중구,2020-03-19,7.7,0,3.6,4호선,명동,13126,13744
중구,2020-03-20,8.2,0,2,4호선,명동,14087,14650
중구,2020-03-21,12,0,1,4호선,명동,7972,8666
중구,2020-03-22,10.1,0,3.1,4호선,명동,5827,6166
중구,2020-03-23,10.2,0,2,4호선,명동,14025,14581
중구,2020-03-24,11.1,0,1.9,4호선,명동,13916,14497
중구,2020-03-25,12.7,0,1.9,4호선,명동,14049,14689
중구,2020-03-26,13.9,1.5,2,4호선,명동,13576,14165
중구,2020-03-27,10.5,3.5,3.4,4호선,명동,14290,14632
중구,2020-03-28,6.8,0,3.4,4호선,명동,8464,9071
중구,2020-03-29,8.1,0,2.1,4호선,명동,5677,6123
중구,2020-03-30,10,0,1.4,4호선,명동,13923,14416
중구,2020-03-31,11.7,0,1.8,4호선,명동,14165,14813
중구,2020-04-01,10.5,0,3.4,4호선,명동,14191,14700
중구,2020-04-02,9.1,0,1.8,4호선,명동,13642,14389
중구,2020-04-03,9.1,0,1.9,4호선,명동,14399,14890
중구,2020-04-04,7.6,0,3.5,4호선,명동,8717,9681
중구,2020-04-05,6.7,0,2.4,4호선,명동,6098,6408
중구,2020-04-06,8.8,0,1.7,4호선,명동,14013,14687
중구,2020-04-07,10.1,0,1.4,4호선,명동,14533,15170
중구,2020-04-08,8.3,0,3.6,4호선,명동,14450,14993
중구,2020-04-09,7.8,0,2.3,4호선,명동,14577,15089
중구,2020-04-10,9.6,0,1.7,4호선,명동,14809,15630
중구,2020-04-11,9.1,0,1.5,4호선,명동,9036,10120
중구,2020-04-12,8.6,0,3.8,4호선,명동,6151,6665
중구,2020-04-13,10.9,0,4.1,4호선,명동,14769,15361
중구,2020-04-14,12.6,0,1.6,4호선,명동,15089,15884
중구,2020-04-15,13.5,0,1.4,4호선,명동,7551,8280
중구,2020-04-16,15.3,0,2.1,4호선,명동,14833,15680
중구,2020-04-17,10.9,6.5,1.6,4호선,명동,14149,14850
중구,2020-04-18,12.4,0,1.7,4호선,명동,9810,10893
중구,2020-04-19,10.8,10,2.4,4호선,명동,5742,6118
중구,2020-04-20,8.8,0.5,2.3,4호선,명동,14877,15595
중구,2020-04-21,6.5,0,3.2,4호선,명동,15107,15909
중구,2020-04-22,4.7,0,3.3,4호선,명동,14876,15743
중구,2020-04-23,6.9,0,2.9,4호선,명동,15220,16155
중구,2020-04-24,9.5,0,1.7,4호선,명동,15894,16817
중구,2020-04-25,12.8,0,1.7,4호선,명동,10525,11939
중구,2020-04-26,11.1,0,2.6,4호선,명동,7958,8440
중구,2020-04-27,12.1,0,1.8,4호선,명동,15799,16657
중구,2020-04-28,13.8,0,1.4,4호선,명동,16095,16983
중구,2020-04-29,15,0,0.9,4호선,명동,16930,17774
중구,2020-04-30,16.9,0,0.7,4호선,명동,10526,12243
중구,2020-05-01,19.8,0,0.5,4호선,명동,11246,12550
중구,2020-05-02,19.5,0,0.9,4호선,명동,11370,12774
중구,2020-05-03,20.2,0,1.9,4호선,명동,8848,9612
중구,2020-05-04,19.5,0,1.1,4호선,명동,14963,16186
중구,2020-05-05,15.3,0,1.2,4호선,명동,9331,10217
중구,2020-05-06,19.5,0,1.9,4호선,명동,17069,17918
중구,2020-05-07,19.7,0,1.9,4호선,명동,17181,18289
중구,2020-05-08,18.7,1.5,1.3,4호선,명동,18180,18111
중구,2020-05-09,12.8,13,2.7,4호선,명동,9206,10364
중구,2020-05-10,13.4,1,0.3,4호선,명동,8236,8788
중구,2020-05-11,15.6,3.5,0.8,4호선,명동,16798,17543
중구,2020-05-12,13.5,0.5,1.4,4호선,명동,16633,17449
중구,2020-05-13,15.9,0,1,4호선,명동,16833,17539
중구,2020-05-14,19.2,0,1.9,4호선,명동,16518,17295
중구,2020-05-15,14.5,7.5,2.9,4호선,명동,15437,16364
중구,2020-05-16,15.7,2,0.5,4호선,명동,10215,11396
중구,2020-05-17,18.4,0,1,4호선,명동,7965,8368
중구,2020-05-18,17.8,32,1.6,4호선,명동,15215,16212
영등포구,2019-01-01,-3.6,0,0.7,5호선,여의나루,3381,3427
영등포구,2019-01-02,-2.9,0,0.8,5호선,여의나루,7909,8248
영등포구,2019-01-03,-1.9,0,0.3,5호선,여의나루,8192,8420
영등포구,2019-01-04,0.4,0,0.6,5호선,여의나루,8492,8690
영등포구,2019-01-05,-1.6,0,1.1,5호선,여의나루,4183,4227
영등포구,2019-01-06,-1.5,0,0.7,5호선,여의나루,3636,3804
영등포구,2019-01-07,0,0,0.5,5호선,여의나루,7942,8360
영등포구,2019-01-08,-2.1,0,1.4,5호선,여의나루,7969,8333
영등포구,2019-01-09,-3.3,0,0.7,5호선,여의나루,7835,8165
영등포구,2019-01-10,0.3,0,0.9,5호선,여의나루,7943,8324
영등포구,2019-01-11,3.7,0,0.6,5호선,여의나루,8732,8842
영등포구,2019-01-12,3.8,0,0.4,5호선,여의나루,4706,4654
영등포구,2019-01-13,2.5,0,0.6,5호선,여의나루,3936,4051
영등포구,2019-01-14,2.8,0,0.4,5호선,여의나루,7787,8245
영등포구,2019-01-15,-0.7,0,1.5,5호선,여의나루,7879,8166
영등포구,2019-01-16,-4.2,0,1.3,5호선,여의나루,8086,8418
영등포구,2019-01-17,1.5,0,0.8,5호선,여의나루,8272,8620
영등포구,2019-01-18,2.2,0,0.5,5호선,여의나루,8659,9025
영등포구,2019-01-19,4.8,0,0.4,5호선,여의나루,5437,5250
영등포구,2019-01-20,-0.3,0,1.9,5호선,여의나루,4190,4251
영등포구,2019-01-21,0.8,0,0.7,5호선,여의나루,7792,8388
영등포구,2019-01-22,3.3,0,0.7,5호선,여의나루,8477,8934
영등포구,2019-01-23,3.5,0,1,5호선,여의나루,8397,8796
영등포구,2019-01-24,1.6,0,0.4,5호선,여의나루,8315,8927
영등포구,2019-01-25,0.2,0,1.2,5호선,여의나루,8452,8734
영등포구,2019-01-26,-1.6,0,1.4,5호선,여의나루,5254,5137
영등포구,2019-01-27,1.2,0,0.9,5호선,여의나루,4093,4177
영등포구,2019-01-28,2.1,0,1.6,5호선,여의나루,8046,8562
영등포구,2019-01-29,1.2,0,0.6,5호선,여의나루,8169,8746
영등포구,2019-01-30,3.2,0,0.5,5호선,여의나루,8506,8887
영등포구,2019-01-31,-1.2,0,1.6,5호선,여의나루,7721,8451
영등포구,2019-02-01,-0.3,0,1,5호선,여의나루,7953,7958
영등포구,2019-02-02,3.4,0,0.2,5호선,여의나루,3183,3206
영등포구,2019-02-03,3.9,0,0.8,5호선,여의나루,2526,2570
영등포구,2019-02-04,0.9,0,0.7,5호선,여의나루,2962,2842
영등포구,2019-02-05,4.5,0,0.4,5호선,여의나루,3049,2969
영등포구,2019-02-06,6.2,0,0.5,5호선,여의나루,3184,3193
영등포구,2019-02-07,-1.3,0,1.7,5호선,여의나루,5732,6321
영등포구,2019-02-08,-5.4,0,1,5호선,여의나루,7362,7761
영등포구,2019-02-09,-4.3,0,1.6,5호선,여의나루,4121,4214
영등포구,2019-02-10,-3.9,0,0.9,5호선,여의나루,3628,3790
영등포구,2019-02-11,-1.6,0,1.2,5호선,여의나루,8190,8592
영등포구,2019-02-12,0.4,0,0.9,5호선,여의나루,8746,9167
영등포구,2019-02-13,-1.1,0,1,5호선,여의나루,8824,9208
영등포구,2019-02-14,0.2,0,0.9,5호선,여의나루,9052,9480
영등포구,2019-02-15,0,0,1.1,5호선,여의나루,9076,9652
영등포구,2019-02-16,-1.6,0,1.4,5호선,여의나루,4988,5174
영등포구,2019-02-17,-0.2,0,0.8,5호선,여의나루,4748,4745
영등포구,2019-02-18,2.2,2,0.4,5호선,여의나루,8812,9242
영등포구,2019-02-19,2.2,0,0.6,5호선,여의나루,8487,9214
영등포구,2019-02-20,3,0,1,5호선,여의나루,8821,9219
영등포구,2019-02-21,3.6,0,0.7,5호선,여의나루,8920,9543
영등포구,2019-02-22,5.3,0,0.5,5호선,여의나루,9803,10153
영등포구,2019-02-23,8,0,0.4,5호선,여의나루,9007,8959
영등포구,2019-02-24,7.5,0,0.7,5호선,여의나루,8321,8147
영등포구,2019-02-25,5.6,0,1,5호선,여의나루,9688,10294
영등포구,2019-02-26,6.3,0,0.6,5호선,여의나루,10877,11224
영등포구,2019-02-27,8.8,0,0.9,5호선,여의나루,10638,11047
영등포구,2019-02-28,7.9,0,0.8,5호선,여의나루,11181,11383
영등포구,2019-03-01,7.8,0,0.8,5호선,여의나루,11321,11503
영등포구,2019-03-02,8.9,0,0.5,5호선,여의나루,9074,9119
영등포구,2019-03-03,10.3,0,0.5,5호선,여의나루,7577,7424
영등포구,2019-03-04,10.2,0,0.8,5호선,여의나루,8938,9438
영등포구,2019-03-05,8.9,0,1,5호선,여의나루,8302,8829
영등포구,2019-03-06,9.2,0,0.4,5호선,여의나루,8558,9079
영등포구,2019-03-07,7.9,0,0.8,5호선,여의나루,9318,9862
영등포구,2019-03-08,7.2,0,0.5,5호선,여의나루,11047,11349
영등포구,2019-03-09,8.5,0,0.2,5호선,여의나루,11117,11052
영등포구,2019-03-10,11,0,0.2,5호선,여의나루,7884,8054
영등포구,2019-03-11,7.4,0,1,5호선,여의나루,8975,9490
영등포구,2019-03-12,4.9,0,1.4,5호선,여의나루,8430,8914
영등포구,2019-03-13,4.6,0,1.6,5호선,여의나루,8905,9585
영등포구,2019-03-14,6.2,0,1.3,5호선,여의나루,8979,9419
영등포구,2019-03-15,6,2,0.8,5호선,여의나루,9199,9466
영등포구,2019-03-16,5.5,0,1,5호선,여의나루,9641,10121
영등포구,2019-03-17,7.2,0,1.1,5호선,여의나루,10809,10584
영등포구,2019-03-18,8.2,0,0.8,5호선,여의나루,9868,10423
영등포구,2019-03-19,10.9,0,0.7,5호선,여의나루,10804,11210
영등포구,2019-03-20,11.3,18.5,0.7,5호선,여의나루,8685,8866
영등포구,2019-03-21,8,3.5,1.7,5호선,여의나루,8901,9534
영등포구,2019-03-22,4.4,0,1.6,5호선,여의나루,11102,11021
영등포구,2019-03-23,4.7,1.5,1.5,5호선,여의나루,6931,6777
영등포구,2019-03-24,5.6,0,1.4,5호선,여의나루,10456,10567
영등포구,2019-03-25,8.5,0,1.6,5호선,여의나루,9416,9736
영등포구,2019-03-26,11.8,0,1.2,5호선,여의나루,11707,11789
영등포구,2019-03-27,12,0,2.3,5호선,여의나루,9663,10158
영등포구,2019-03-28,10,0,1.4,5호선,여의나루,10751,11169
영등포구,2019-03-29,10,0,1.1,5호선,여의나루,14754,14969
영등포구,2019-03-30,5.9,3.5,1.9,5호선,여의나루,6156,6194
영등포구,2019-03-31,5.4,0,1.7,5호선,여의나루,7802,8006
영등포구,2019-04-01,6.7,0,1.4,5호선,여의나루,11463,11878
영등포구,2019-04-02,8,0,1.1,5호선,여의나루,13237,13694
영등포구,2019-04-03,8.9,0,1.2,5호선,여의나루,13346,13709
영등포구,2019-04-04,9.7,0,2,5호선,여의나루,16618,17061
영등포구,2019-04-05,12,0,1.7,5호선,여의나루,32955,33582
영등포구,2019-04-06,10.9,0.5,0.6,5호선,여의나루,24783,27669
영등포구,2019-04-07,13.2,0,0.9,5호선,여의나루,54081,62141
영등포구,2019-04-08,12.2,0,1.2,5호선,여의나루,29677,32751
영등포구,2019-04-09,10.3,15,1.4,5호선,여의나루,14901,17034
